origin_city,destination_city,air_origin_airport,air_destination_airport,air_distance_km,air_flight_duration_min,air_total_travel_time_min,air_overhead_min,origin_city_lat,origin_city_lng,destination_city_lat,destination_city_lng,rail_origin_station_name,rail_destination_station_name,rail_travel_time_mins,rail_uses_hsr,rail_origin_transit_time_mins,rail_destination_transit_time_mins,rail_total_travel_time_min,best_time_min
Barcelona,Copenhagen,BCN,CPH,1769.0,180.0,329.18,149.18,41.3828,2.1769,55.6761,12.5683,Barcelona Sants,Koebenhavns Lufthavn st,1727.0,False,7.388093774297752,17.4069941581493,1761.795087932447,329.18
Barcelona,Dortmund,,,,,,,,,,,Barcelona Sants,Dortmund Hbf,794.0,False,7.388093774297752,1.460615015563283,812.848708789861,812.848708789861
Barcelona,Dresden,,,,,,,,,,,Barcelona Sants,Dresden Hbf,1208.0,False,7.388093774297752,2.8510360388781235,1228.2391298131759,1228.2391298131759
Barcelona,Duisburg,,,,,,,,,,,Barcelona Sants,Duisburg Hbf,752.0,False,7.388093774297752,2.5870950877797454,771.9751888620775,771.9751888620775
Barcelona,Düsseldorf,BCN,DUS,1165.0,140.0,286.09,146.08999999999997,41.3828,2.1769,51.2333,6.7833,Barcelona Sants,Düsseldorf Hbf,736.0,False,7.388093774297752,4.00763955017613,757.3957333244739,286.09
Barcelona,Essen,,,,,,,,,,,Barcelona Sants,Essen Hbf,779.0,False,7.388093774297752,0.31813865528361085,796.7062324295814,796.7062324295814
Barcelona,Frankfurt,BCN,FRA,1094.0,135.0,288.87,153.87,41.3828,2.1769,50.1106,8.6822,Barcelona Sants,Frankfurt(Main)Hbf,703.0,False,7.388093774297752,3.4764728210122846,723.8645665953101,288.87
Barcelona,Genoa,BCN,GOA,652.0,100.0,248.15,148.15,41.3828,2.1769,44.4111,8.9328,Barcelona Sants,Genova Piazza Principe,736.0,False,7.388093774297752,2.6646692679586454,756.0527630422564,248.15
Barcelona,Gothenburg,BCN,GOT,1959.0,190.0,358.33,168.32999999999998,41.3828,2.1769,57.7075,11.9675,,,,,,,,358.33
Barcelona,Hamburg,BCN,HAM,1493.0,165.0,316.93,151.93,41.3828,2.1769,53.55,10.0,Barcelona Sants,Hamburg Hbf,1194.0,False,7.388093774297752,1.316441566346405,1212.704535340644,316.93
Barcelona,Hannover,BCN,HAJ,1367.0,155.0,308.95,153.95,41.3828,2.1769,52.3667,9.7167,Barcelona Sants,Hannover Hbf,900.0,False,7.388093774297752,4.786629448184535,922.1747232224823,308.95
Barcelona,Helsinki,BCN,HEL,2631.0,240.0,403.02,163.01999999999998,41.3828,2.1769,60.1708,24.9375,,,,,,,,403.02
Barcelona,Kraków,BCN,KRK,1682.0,170.0,323.89,153.89,41.3828,2.1769,50.0614,19.9372,Barcelona Sants,Krakow Glowny,1797.0,False,7.388093774297752,2.336597225946072,1816.7246910002436,323.89
Barcelona,Leipzig,,,,,,,,,,,Barcelona Sants,Leipzig Hbf,905.0,False,7.388093774297752,1.875769965295063,924.2638637395928,924.2638637395928
Barcelona,Lisbon,BCN,LIS,995.0,120.0,266.34,146.33999999999997,41.3828,2.1769,38.7253,-9.15,,,,,,,,266.34
Barcelona,Ljubljana,,,,,,,,,,,Barcelona Sants,Ljubljana,1874.0,False,7.388093774297752,2.321449509647903,1893.7095432839455,1893.7095432839455
Barcelona,Luxembourg,BCN,LUX,980.0,135.0,282.35,147.35000000000002,41.3828,2.1769,49.6117,6.1319,Barcelona Sants,Luxembourg,627.0,False,7.388093774297752,3.2276729444989756,647.6157667187967,282.35
Barcelona,Lyon,BCN,LYS,547.0,90.0,257.06,167.06,41.3828,2.1769,45.76,4.84,Barcelona Sants,Lyon Part Dieu,306.0,True,7.388093774297752,3.7248506527149634,327.11294442701274,257.06
Barcelona,Madrid,BCN,MAD,483.0,85.0,244.81,159.81,41.3828,2.1769,40.4169,-3.7033,,,,,,,,244.81
Barcelona,Marseille,BCN,MRS,351.0,70.0,238.51,168.51,41.3828,2.1769,43.2964,5.37,Barcelona Sants,Marseille-St-Charles,299.0,True,7.388093774297752,3.0494630085437278,319.4375567828415,238.51
Barcelona,Milan,BCN,LIN,743.0,100.0,248.83,148.83,41.3828,2.1769,45.4669,9.19,Barcelona Sants,Milano Porta Garibaldi,686.0,True,7.388093774297752,4.707315782392735,708.0954095566905,248.83
Barcelona,Munich,BCN,MUC,1095.0,125.0,306.52,181.51999999999998,41.3828,2.1769,48.1375,11.575,Barcelona Sants,München Hbf,829.0,False,7.388093774297752,3.0560823139438047,849.4441760882415,306.52
Barcelona,Málaga,BCN,AGP,766.0,100.0,250.23,150.23,41.3828,2.1769,36.7194,-4.42,,,,,,,,250.23
Barcelona,Naples,BCN,NAP,1026.0,120.0,268.61,148.61,41.3828,2.1769,40.8333,14.25,,,,,,,,268.61
Barcelona,Nuremberg,BCN,NUE,1149.0,140.0,285.07,145.07,41.3828,2.1769,49.4539,11.0775,Barcelona Sants,Nürnberg Hbf,911.0,False,7.388093774297752,2.407122595922898,930.7952163702207,285.07
Barcelona,Paris,BCN,ORY,825.0,110.0,269.79,159.79000000000002,41.3828,2.1769,48.8567,2.3522,Barcelona Sants,Paris Gare de Lyon,406.0,True,7.388093774297752,4.976732490936343,428.3648262652341,269.79
Barcelona,Poznań,,,,,,,,,,,Barcelona Sants,Poznan Glowny,1387.0,False,7.388093774297752,4.065435329407926,1408.4535291037055,1408.4535291037055
Barcelona,Prague,BCN,PRG,1359.0,150.0,305.2,155.2,41.3828,2.1769,50.0875,14.4214,Barcelona Sants,Praha hl.n.,1439.0,False,7.388093774297752,2.772415453338628,1459.1605092276363,305.2
Barcelona,Riga,BCN,RIX,2340.0,215.0,365.71,150.70999999999998,41.3828,2.1769,56.9489,24.1064,,,,,,,,365.71
Barcelona,Rome,BCN,FCO,850.0,110.0,281.6,171.60000000000002,41.3828,2.1769,41.8933,12.4828,Barcelona Sants,Roma Tiburtina,926.0,False,7.388093774297752,10.76586299605856,954.1539567703563,281.6
Barcelona,Rotterdam,BCN,RTM,1196.0,135.0,280.14,145.14,41.3828,2.1769,51.92,4.48,Barcelona Sants,Rotterdam Centraal,636.0,True,7.388093774297752,2.249226316777232,655.637320091075,280.14
Barcelona,Sevilla,BCN,SVQ,810.0,100.0,251.51,151.51,41.3828,2.1769,37.39,-5.99,,,,,,,,251.51
Barcelona,Sofia,BCN,SOF,1769.0,170.0,318.89,148.89,41.3828,2.1769,42.7,23.33,,,,,,,,318.89
Barcelona,Stockholm,BCN,ARN,2316.0,220.0,413.07,193.07,41.3828,2.1769,59.3294,18.0686,Barcelona Sants,Stockholm Central,2049.0,False,7.388093774297752,1.5022922376589065,2067.8903860119567,413.07
Barcelona,Stuttgart,BCN,STR,993.0,125.0,277.9,152.89999999999998,41.3828,2.1769,48.7775,9.18,Barcelona Sants,Stuttgart Hbf,705.0,False,7.388093774297752,2.002376007570269,724.3904697818681,277.9
Barcelona,Tallinn,BCN,TLL,2556.0,245.0,389.04,144.04000000000002,41.3828,2.1769,59.4372,24.7453,,,,,,,,389.04
Barcelona,Tilburg,BCN,EIN,1156.0,135.0,308.87,173.87,41.3828,2.1769,51.55,5.0833,Barcelona Sants,Tilburg,677.0,False,7.388093774297752,2.8326204398011785,697.220714214099,308.87
Barcelona,Toulouse,,,,,,,,,,,Barcelona Sants,Toulouse-Matabiau,227.0,False,7.388093774297752,2.6617812245934145,247.04987499889117,247.04987499889117
Barcelona,Turin,BCN,TRN,625.0,90.0,247.48,157.48,41.3828,2.1769,45.0792,7.6761,Barcelona Sants,Torino Porta Susa,601.0,True,7.388093774297752,2.8476007865249664,621.2356945608227,247.48
Barcelona,Valencia,BCN,VLC,295.0,60.0,211.37,151.37,41.3828,2.1769,39.47,-0.3764,,,,,,,,211.37
Barcelona,Vienna,BCN,VIE,1371.0,145.0,309.24,164.24,41.3828,2.1769,48.2083,16.3725,Barcelona Sants,Wien Hbf,1266.0,False,7.388093774297752,6.245212775155993,1289.6333065494537,309.24
Barcelona,Vilnius,BCN,VNO,2261.0,210.0,355.71,145.70999999999998,41.3828,2.1769,54.6872,25.28,,,,,,,,355.71
Barcelona,Warsaw,BCN,WAW,1872.0,185.0,333.94,148.94,41.3828,2.1769,52.23,21.0111,Barcelona Sants,Warszawa Centralna,1534.0,False,7.388093774297752,1.3212540896707794,1552.7093478639683,333.94
Barcelona,Wrocław,,,,,,,,,,,Barcelona Sants,Wroclaw Glowny,1566.0,False,7.388093774297752,3.2731677390709937,1586.6612615133686,1586.6612615133686
Barcelona,Zagreb,BCN,ZAG,1231.0,125.0,279.88,154.88,41.3828,2.1769,45.8131,15.9775,Barcelona Sants,Zagreb Glavni kolodvor,2024.0,False,7.388093774297752,2.3224288673449607,2043.7105226416427,279.88
Berlin,Amsterdam,BER,AMS,595.0,85.0,249.46,164.46,52.52,13.405,52.3728,4.8936,Berlin Hbf,Amsterdam Centraal,344.0,False,5.947266480604848,1.9520337879727412,361.89930026857763,249.46
Berlin,Antwerp,,,,,,,,,,,Berlin Hbf,Antwerpen Centraal,422.0,False,5.947266480604848,3.5284359653773953,441.4757024459823,441.4757024459823
Berlin,Athens,BER,ATH,1797.0,165.0,342.27,177.26999999999998,52.52,13.405,37.9842,23.7281,,,,,,,,342.27
Berlin,Barcelona,BER,BCN,1503.0,155.0,320.81,165.81,52.52,13.405,41.3828,2.1769,Berlin Hbf,Barcelona Sants,1024.0,False,5.947266480604848,7.388093774297752,1047.3353602549025,320.81
Berlin,Bordeaux,BER,BOD,1337.0,145.0,306.99,161.99,52.52,13.405,44.84,-0.58,Berlin Hbf,Bordeaux-St-Jean,673.0,True,5.947266480604848,5.811588377462907,694.7588548580678,306.99
Berlin,Bratislava,,,,,,,,,,,Berlin Hbf,Bratislava hl.st.,514.0,False,5.947266480604848,4.046858342350235,533.9941248229551,533.9941248229551
Berlin,Bremen,,,,,,,,,,,Berlin Hbf,Bremen Hbf,164.0,False,5.947266480604848,2.309271364404068,182.2565378450089,182.2565378450089
Berlin,Brussels,BER,BRU,645.0,85.0,248.62,163.62,52.52,13.405,50.8467,4.3525,Berlin Hbf,Bruxelles Midi,391.0,False,5.947266480604848,4.14169289941754,411.0889593800224,248.62
Berlin,Bucharest,BER,OTP,1267.0,130.0,300.81,170.81,52.52,13.405,44.4325,26.1039,,,,,,,,300.81
Berlin,Budapest,BER,BUD,686.0,90.0,263.16,173.16000000000003,52.52,13.405,47.4925,19.0514,Berlin Hbf,Budapest-Nyugati,660.0,False,5.947266480604848,4.980157462200125,680.927423942805,263.16
Berlin,Cologne,BER,CGN,471.0,65.0,232.74,167.74,52.52,13.405,50.9364,6.9528,Berlin Hbf,Köln Messe/Deutz,251.0,False,5.947266480604848,3.9197525107529603,270.86701899135784,232.74
Berlin,Copenhagen,BER,CPH,367.0,60.0,218.29,158.29,52.52,13.405,55.6761,12.5683,Berlin Hbf,Koebenhavns Lufthavn st,500.0,False,5.947266480604848,17.4069941581493,533.3542606387541,218.29
Berlin,Dortmund,,,,,,,,,,,Berlin Hbf,Dortmund Hbf,204.0,True,5.947266480604848,1.460615015563283,221.40788149616813,221.40788149616813
Berlin,Dresden,,,,,,,,,,,Berlin Hbf,Dresden Hbf,99.0,False,5.947266480604848,2.8510360388781235,117.79830251948297,117.79830251948297
Berlin,Duisburg,,,,,,,,,,,Berlin Hbf,Duisburg Hbf,242.0,False,5.947266480604848,2.5870950877797454,260.5343615683846,260.5343615683846
Berlin,Düsseldorf,BER,DUS,479.0,70.0,225.19,155.19,52.52,13.405,51.2333,6.7833,Berlin Hbf,Düsseldorf Hbf,254.0,False,5.947266480604848,4.00763955017613,273.954906030781,225.19
Berlin,Essen,,,,,,,,,,,Berlin Hbf,Essen Hbf,229.0,True,5.947266480604848,0.31813865528361085,245.26540513588844,245.26540513588844
Berlin,Frankfurt,BER,FRA,430.0,70.0,232.97,162.97,52.52,13.405,50.1106,8.6822,Berlin Hbf,Frankfurt(Main)Hbf,231.0,True,5.947266480604848,3.4764728210122846,250.42373930161713,232.97
Berlin,Genoa,,,,,,,,,,,Berlin Hbf,Genova Piazza Principe,836.0,False,5.947266480604848,2.6646692679586454,854.6119357485635,854.6119357485635
Berlin,Gothenburg,BER,GOT,595.0,75.0,252.43,177.43,52.52,13.405,57.7075,11.9675,,,,,,,,252.43
Berlin,Hamburg,,,,,,,,,,,Berlin Hbf,Hamburg Hbf,148.0,True,5.947266480604848,1.316441566346405,165.26370804695125,165.26370804695125
Berlin,Hannover,,,,,,,,,,,Berlin Hbf,Hannover Hbf,93.0,False,5.947266480604848,4.786629448184535,113.7338959287894,113.7338959287894
Berlin,Helsinki,BER,HEL,1130.0,115.0,287.12,172.12,52.52,13.405,60.1708,24.9375,,,,,,,,287.12
Berlin,Kraków,BER,KRK,507.0,75.0,238.0,163.0,52.52,13.405,50.0614,19.9372,Berlin Hbf,Krakow Glowny,412.0,False,5.947266480604848,2.336597225946072,430.28386370655096,238.0
Berlin,Leipzig,,,,,,,,,,,Berlin Hbf,Leipzig Hbf,75.0,True,5.947266480604848,1.875769965295063,92.82303644589992,92.82303644589992
Berlin,Lisbon,BER,LIS,2307.0,220.0,375.44,155.44,52.52,13.405,38.7253,-9.15,,,,,,,,375.44
Berlin,Ljubljana,,,,,,,,,,,Berlin Hbf,Ljubljana,642.0,False,5.947266480604848,2.321449509647903,660.2687159902528,660.2687159902528
Berlin,Luxembourg,BER,LUX,595.0,90.0,246.45,156.45,52.52,13.405,49.6117,6.1319,Berlin Hbf,Luxembourg,499.0,False,5.947266480604848,3.2276729444989756,518.1749394251038,246.45
Berlin,Lyon,BER,LYS,960.0,115.0,291.17,176.17000000000002,52.52,13.405,45.76,4.84,Berlin Hbf,Lyon Part Dieu,622.0,False,5.947266480604848,3.7248506527149634,641.6721171333198,291.17
Berlin,Madrid,BER,MAD,1852.0,190.0,358.91,168.91000000000003,52.52,13.405,40.4169,-3.7033,,,,,,,,358.91
Berlin,Marseille,BER,MRS,1167.0,130.0,307.62,177.62,52.52,13.405,43.2964,5.37,Berlin Hbf,Marseille-St-Charles,730.0,False,5.947266480604848,3.0494630085437278,748.9967294891486,307.62
Berlin,Milan,BER,LIN,827.0,105.0,262.94,157.94,52.52,13.405,45.4669,9.19,Berlin Hbf,Milano Porta Garibaldi,722.0,False,5.947266480604848,4.707315782392735,742.6545822629976,262.94
Berlin,Munich,BER,MUC,462.0,70.0,260.62,190.62,52.52,13.405,48.1375,11.575,Berlin Hbf,München Hbf,235.0,True,5.947266480604848,3.0560823139438047,254.00334879454866,254.00334879454866
Berlin,Málaga,BER,AGP,2242.0,215.0,374.34,159.33999999999997,52.52,13.405,36.7194,-4.42,,,,,,,,374.34
Berlin,Naples,BER,NAP,1277.0,135.0,292.72,157.72000000000003,52.52,13.405,40.8333,14.25,,,,,,,,292.72
Berlin,Nuremberg,,,,,,,,,,,Berlin Hbf,Nürnberg Hbf,166.0,True,5.947266480604848,2.407122595922898,184.35438907652772,184.35438907652772
Berlin,Paris,BER,ORY,886.0,115.0,283.89,168.89,52.52,13.405,48.8567,2.3522,,,,,,,,283.89
Berlin,Poznań,,,,,,,,,,,Berlin Hbf,Poznan Glowny,161.0,False,5.947266480604848,4.065435329407926,181.01270181001277,181.01270181001277
Berlin,Prague,,,,,,,,,,,Berlin Hbf,Praha hl.n.,237.0,False,5.947266480604848,2.772415453338628,255.71968193394346,255.71968193394346
Berlin,Riga,BER,RIX,843.0,98.0,257.82,159.82,52.52,13.405,56.9489,24.1064,,,,,,,,257.82
Berlin,Rome,BER,FCO,1179.0,130.0,310.71,180.70999999999998,52.52,13.405,41.8933,12.4828,Berlin Hbf,Roma Tiburtina,973.0,True,5.947266480604848,10.76586299605856,999.7131294766634,310.71
Berlin,Rotterdam,,,,,,,,,,,Berlin Hbf,Rotterdam Centraal,369.0,False,5.947266480604848,2.249226316777232,387.1964927973821,387.1964927973821
Berlin,Sofia,BER,SOF,1306.0,135.0,292.99,157.99,52.52,13.405,42.7,23.33,,,,,,,,292.99
Berlin,Stockholm,BER,ARN,856.0,95.0,297.17,202.17000000000002,52.52,13.405,59.3294,18.0686,Berlin Hbf,Stockholm Central,810.0,False,5.947266480604848,1.5022922376589065,827.4495587182638,297.17
Berlin,Stuttgart,BER,STR,510.0,70.0,232.01,162.01,52.52,13.405,48.7775,9.18,Berlin Hbf,Stuttgart Hbf,317.0,True,5.947266480604848,2.002376007570269,334.94964248817513,232.01
Berlin,Tallinn,BER,TLL,1053.0,110.0,263.14,153.14,52.52,13.405,59.4372,24.7453,,,,,,,,263.14
Berlin,Tilburg,,,,,,,,,,,Berlin Hbf,Tilburg,370.0,False,5.947266480604848,2.8326204398011785,388.77988692040606,388.77988692040606
Berlin,Toulouse,BER,TLS,1324.0,150.0,306.89,156.89,52.52,13.405,43.6045,1.444,Berlin Hbf,Toulouse-Matabiau,1068.0,False,5.947266480604848,2.6617812245934145,1086.6090477051982,306.89
Berlin,Turin,,,,,,,,,,,Berlin Hbf,Torino Porta Susa,833.0,False,5.947266480604848,2.8476007865249664,851.7948672671298,851.7948672671298
Berlin,Valencia,BER,VLC,1788.0,180.0,340.47,160.47000000000003,52.52,13.405,39.47,-0.3764,,,,,,,,340.47
Berlin,Vienna,BER,VIE,520.0,75.0,248.35,173.35,52.52,13.405,48.2083,16.3725,Berlin Hbf,Wien Hbf,431.0,False,5.947266480604848,6.245212775155993,453.1924792557609,248.35
Berlin,Vilnius,BER,VNO,820.0,95.0,249.82,154.82,52.52,13.405,54.6872,25.28,,,,,,,,249.82
Berlin,Warsaw,BER,WAW,510.0,70.0,228.05,158.05,52.52,13.405,52.23,21.0111,Berlin Hbf,Warszawa Centralna,306.0,False,5.947266480604848,1.3212540896707794,323.26852057027565,228.05
Berlin,Wrocław,,,,,,,,,,,Berlin Hbf,Wroclaw Glowny,241.0,False,5.947266480604848,3.2731677390709937,260.22043421967584,260.22043421967584
Berlin,Zagreb,BER,ZAG,760.0,85.0,248.98,163.98,52.52,13.405,45.8131,15.9775,Berlin Hbf,Zagreb Glavni kolodvor,894.0,False,5.947266480604848,2.3224288673449607,912.2696953479498,248.98
Bordeaux,Amsterdam,BOD,AMS,923.0,105.0,256.53,151.52999999999997,44.84,-0.58,52.3728,4.8936,Bordeaux-St-Jean,Amsterdam Centraal,423.0,True,5.811588377462907,1.9520337879727412,440.76362216543566,256.53
Bordeaux,Antwerp,,,,,,,,,,,Bordeaux-St-Jean,Antwerpen Centraal,340.0,True,5.811588377462907,3.5284359653773953,359.3400243428403,359.3400243428403
Bordeaux,Athens,BOD,ATH,2188.0,195.0,359.33,164.32999999999998,44.84,-0.58,37.9842,23.7281,,,,,,,,359.33
Bordeaux,Barcelona,BOD,BCN,452.0,75.0,227.88,152.88,44.84,-0.58,41.3828,2.1769,Bordeaux-St-Jean,Barcelona Sants,385.0,False,5.811588377462907,7.388093774297752,408.19968215176067,227.88
Bordeaux,Berlin,BOD,BER,1337.0,145.0,306.99,161.99,44.84,-0.58,52.52,13.405,Bordeaux-St-Jean,Berlin Hbf,695.0,True,5.811588377462907,5.947266480604848,716.7588548580678,306.99
Bordeaux,Bratislava,,,,,,,,,,,Bordeaux-St-Jean,Bratislava hl.st.,1044.0,False,5.811588377462907,4.046858342350235,1063.8584467198132,1063.8584467198132
Bordeaux,Bremen,,,,,,,,,,,Bordeaux-St-Jean,Bremen Hbf,628.0,True,5.811588377462907,2.309271364404068,646.120859741867,646.120859741867
Bordeaux,Brussels,BOD,CRL,735.0,95.0,295.04,200.04000000000002,44.84,-0.58,50.8467,4.3525,Bordeaux-St-Jean,Bruxelles Midi,271.0,True,5.811588377462907,4.14169289941754,290.95328127688043,290.95328127688043
Bordeaux,Budapest,,,,,,,,,,,Bordeaux-St-Jean,Budapest-Nyugati,1143.0,False,5.811588377462907,4.980157462200125,1163.791745839663,1163.791745839663
Bordeaux,Cologne,,,,,,,,,,,Bordeaux-St-Jean,Köln Messe/Deutz,400.0,True,5.811588377462907,3.9197525107529603,419.73134088821587,419.73134088821587
Bordeaux,Copenhagen,BOD,CPH,1527.0,155.0,300.36,145.36,44.84,-0.58,55.6761,12.5683,Bordeaux-St-Jean,Koebenhavns Lufthavn st,1057.0,True,5.811588377462907,17.4069941581493,1090.218582535612,300.36
Bordeaux,Dortmund,,,,,,,,,,,Bordeaux-St-Jean,Dortmund Hbf,474.0,True,5.811588377462907,1.460615015563283,491.2722033930262,491.2722033930262
Bordeaux,Dresden,,,,,,,,,,,Bordeaux-St-Jean,Dresden Hbf,712.0,True,5.811588377462907,2.8510360388781235,730.662624416341,730.662624416341
Bordeaux,Duisburg,,,,,,,,,,,Bordeaux-St-Jean,Duisburg Hbf,432.0,True,5.811588377462907,2.5870950877797454,450.39868346524264,450.39868346524264
Bordeaux,Düsseldorf,BOD,DUS,906.0,110.0,252.26,142.26,44.84,-0.58,51.2333,6.7833,Bordeaux-St-Jean,Düsseldorf Hbf,488.0,True,5.811588377462907,4.00763955017613,507.819227927639,252.26
Bordeaux,Essen,,,,,,,,,,,Bordeaux-St-Jean,Essen Hbf,449.0,True,5.811588377462907,0.31813865528361085,465.12972703274653,465.12972703274653
Bordeaux,Frankfurt,BOD,FRA,907.0,110.0,260.04,150.04000000000002,44.84,-0.58,50.1106,8.6822,Bordeaux-St-Jean,Frankfurt(Main)Hbf,421.0,True,5.811588377462907,3.4764728210122846,440.2880611984752,260.04
Bordeaux,Genoa,,,,,,,,,,,Bordeaux-St-Jean,Genova Piazza Principe,644.0,False,5.811588377462907,2.6646692679586454,662.4762576454216,662.4762576454216
Bordeaux,Hamburg,BOD,HAM,1248.0,135.0,283.1,148.10000000000002,44.84,-0.58,53.55,10.0,Bordeaux-St-Jean,Hamburg Hbf,677.0,True,5.811588377462907,1.316441566346405,694.1280299438093,283.1
Bordeaux,Hannover,,,,,,,,,,,Bordeaux-St-Jean,Hannover Hbf,582.0,True,5.811588377462907,4.786629448184535,602.5982178256475,602.5982178256475
Bordeaux,Kraków,,,,,,,,,,,Bordeaux-St-Jean,Krakow Glowny,1429.0,True,5.811588377462907,2.336597225946072,1447.1481856034088,1447.1481856034088
Bordeaux,Leipzig,,,,,,,,,,,Bordeaux-St-Jean,Leipzig Hbf,622.0,True,5.811588377462907,1.875769965295063,639.687358342758,639.687358342758
Bordeaux,Lisbon,BOD,LIS,970.0,120.0,262.51,142.51,44.84,-0.58,38.7253,-9.15,,,,,,,,262.51
Bordeaux,Ljubljana,,,,,,,,,,,Bordeaux-St-Jean,Ljubljana,1023.0,False,5.811588377462907,2.321449509647903,1041.1330378871107,1041.1330378871107
Bordeaux,Luxembourg,BOD,LUX,746.0,110.0,253.52,143.52,44.84,-0.58,49.6117,6.1319,Bordeaux-St-Jean,Luxembourg,307.0,True,5.811588377462907,3.2276729444989756,326.0392613219619,253.52
Bordeaux,Lyon,BOD,LYS,464.0,70.0,233.23,163.23,44.84,-0.58,45.76,4.84,Bordeaux-St-Jean,Lyon Part Dieu,397.0,False,5.811588377462907,3.7248506527149634,416.53643903017786,233.23
Bordeaux,Madrid,BOD,MAD,536.0,85.0,240.98,155.98,44.84,-0.58,40.4169,-3.7033,,,,,,,,240.98
Bordeaux,Marseille,BOD,MRS,498.0,70.0,234.68,164.68,44.84,-0.58,43.2964,5.37,Bordeaux-St-Jean,Marseille-St-Charles,386.0,False,5.811588377462907,3.0494630085437278,404.86105138600664,234.68
Bordeaux,Milan,BOD,MXP,744.0,95.0,291.41,196.41000000000003,44.84,-0.58,45.4669,9.19,Bordeaux-St-Jean,Milano Porta Garibaldi,594.0,False,5.811588377462907,4.707315782392735,614.5189041598557,291.41
Bordeaux,Munich,BOD,MUC,1032.0,110.0,287.69,177.69,44.84,-0.58,48.1375,11.575,Bordeaux-St-Jean,München Hbf,534.0,False,5.811588377462907,3.0560823139438047,552.8676706914067,287.69
Bordeaux,Málaga,BOD,AGP,960.0,115.0,261.4,146.39999999999998,44.84,-0.58,36.7194,-4.42,,,,,,,,261.4
Bordeaux,Naples,BOD,NAP,1299.0,135.0,279.78,144.77999999999997,44.84,-0.58,40.8333,14.25,,,,,,,,279.78
Bordeaux,Nuremberg,,,,,,,,,,,Bordeaux-St-Jean,Nürnberg Hbf,571.0,True,5.811588377462907,2.407122595922898,589.2187109733859,589.2187109733859
Bordeaux,Paris,BOD,CDG,526.0,85.0,253.46,168.46,44.84,-0.58,48.8567,2.3522,,,,,,,,253.46
Bordeaux,Poznań,,,,,,,,,,,Bordeaux-St-Jean,Poznan Glowny,1067.0,True,5.811588377462907,4.065435329407926,1086.8770237068707,1086.8770237068707
Bordeaux,Prague,BOD,PRG,1268.0,133.0,284.38,151.38,44.84,-0.58,50.0875,14.4214,Bordeaux-St-Jean,Praha hl.n.,880.0,True,5.811588377462907,2.772415453338628,898.5840038308016,284.38
Bordeaux,Rome,BOD,FCO,1102.0,125.0,292.77,167.76999999999998,44.84,-0.58,41.8933,12.4828,Bordeaux-St-Jean,Roma Tiburtina,834.0,False,5.811588377462907,10.76586299605856,860.5774513735215,292.77
Bordeaux,Rotterdam,,,,,,,,,,,Bordeaux-St-Jean,Rotterdam Centraal,375.0,True,5.811588377462907,2.249226316777232,393.06081469424015,393.06081469424015
Bordeaux,Sevilla,BOD,SVQ,930.0,105.0,252.68,147.68,44.84,-0.58,37.39,-5.99,,,,,,,,252.68
Bordeaux,Stockholm,,,,,,,,,,,Bordeaux-St-Jean,Stockholm Central,1450.0,True,5.811588377462907,1.5022922376589065,1467.3138806151217,1467.3138806151217
Bordeaux,Stuttgart,BOD,STR,868.0,105.0,254.08,149.08,44.84,-0.58,48.7775,9.18,Bordeaux-St-Jean,Stuttgart Hbf,378.0,True,5.811588377462907,2.002376007570269,395.81396438503316,254.08
Bordeaux,Tilburg,,,,,,,,,,,Bordeaux-St-Jean,Tilburg,416.0,True,5.811588377462907,2.8326204398011785,434.6442088172641,434.6442088172641
Bordeaux,Toulouse,,,,,,,,,,,Bordeaux-St-Jean,Toulouse-Matabiau,147.0,False,5.811588377462907,2.6617812245934145,165.47336960205632,165.47336960205632
Bordeaux,Turin,,,,,,,,,,,Bordeaux-St-Jean,Torino Porta Susa,509.0,False,5.811588377462907,2.8476007865249664,527.6591891639879,527.6591891639879
Bordeaux,Valencia,BOD,VLC,593.0,88.0,235.54,147.54,44.84,-0.58,39.47,-0.3764,,,,,,,,235.54
Bordeaux,Vienna,,,,,,,,,,,Bordeaux-St-Jean,Wien Hbf,828.0,False,5.811588377462907,6.245212775155993,850.056801152619,850.056801152619
Bordeaux,Warsaw,,,,,,,,,,,Bordeaux-St-Jean,Warszawa Centralna,1214.0,False,5.811588377462907,1.3212540896707794,1231.1328424671335,1231.1328424671335
Bordeaux,Wrocław,,,,,,,,,,,Bordeaux-St-Jean,Wroclaw Glowny,997.0,True,5.811588377462907,3.2731677390709937,1016.084756116534,1016.084756116534
Bordeaux,Zagreb,,,,,,,,,,,Bordeaux-St-Jean,Zagreb Glavni kolodvor,1184.0,False,5.811588377462907,2.3224288673449607,1202.1340172448079,1202.1340172448079
Bratislava,Amsterdam,,,,,,,,,,,Bratislava hl.st.,Amsterdam Centraal,759.0,False,4.046858342350235,1.9520337879727412,774.9988921303229,774.9988921303229
Bratislava,Antwerp,,,,,,,,,,,Bratislava hl.st.,Antwerpen Centraal,736.0,False,4.046858342350235,3.5284359653773953,753.5752943077276,753.5752943077276
Bratislava,Athens,BTS,ATH,1261.0,120.0,282.07,162.07,48.1439,17.1097,37.9842,23.7281,,,,,,,,282.07
Bratislava,Barcelona,,,,,,,,,,,Bratislava hl.st.,Barcelona Sants,1482.0,False,4.046858342350235,7.388093774297752,1503.434952116648,1503.434952116648
